wine_image,name,compareFoods,rating,about_wine,Winery,Type,Alcohol,year,price,bodyPercent,Tanning,Sugar,Acidic,NewBodyPercent,NewTanning,NewDryOrSweet,NewAcidic,Region,Grape_Types,Description,WordCloud,Lemmatizer
https://images.vivino.com/thumbs/y9Nr0qD6TISYL4H3X2biZA_pb_x600.png,"Vincent Girardin
Chevalier-Montrachet Grand Cru Blanc 2010","['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.6,"[['Winery', 'Vincent Girardin'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Puligny-Montrachet', 'Chevalier-Montrachet Grand Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Allergens', 'Contains sulfites'], ['Wine description', 'One of the most beautiful expression between elegance, finesse and strenght. The most mineral', 'wine of the grands crus of Chassagne-Montrachet and Puligny-Montrachet.']]", Vincent Girardin,white, Contains sulfites,2010,$699,60.5986%;,,13.0692%;,42.3575%;,60.5986,,13.0692,42.3575,Bourgogne,"["" 'Chardonnay'""]","Wine description, One of the most beautiful expression between elegance, finesse and strenght. The most mineral, wine of the grands crus of Chassagne-Montrachet and Puligny-Montrachet.","['one', 'of', 'the', 'most', 'beautiful', 'expression', 'between', 'elegance', 'finesse', 'and', 'strenght', '.', 'the', 'most', 'mineral', 'wine', 'of', 'the', 'grands', 'crus', 'of', 'chassagnemontrachet', 'and', 'pulignymontrachet', '.']","['one', 'beautiful', 'expression', 'elegance', 'finesse', 'strenght', '.', 'mineral', 'wine', 'grand', 'crus', 'chassagnemontrachet', 'pulignymontrachet', '.']"
https://images.vivino.com/thumbs/4OLpxNskRsW9fBdFGlMrBQ_pb_x600.png,"Lucien le Moine
Batard-Montrachet Grand Cru 2016","['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.6,"[['Winery', 'Lucien le Moine'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Puligny-Montrachet', 'Bâtard-Montrachet Grand Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It has aromas of lime, clove, nutmeg, mint, menthol and flint. Hugely concentrated but tightly coiled, conveying a powerful saline impression of terroir. Very dry and classic and explosive on the aftertaste, this grand cru will need a good decade of bottle aging before it approaches its peak.']]", Lucien le Moine,white, 14.5%,2016,$595,69.8336%;,,23.7382%;,41.2826%;,69.8336,,23.7382,41.2826,Bourgogne,"["" '100% Chardonnay'""]","Wine description, It has aromas of lime, clove, nutmeg, mint, menthol and flint. Hugely concentrated but tightly coiled, conveying a powerful saline impression of terroir. Very dry and classic and explosive on the aftertaste, this grand cru will need a good decade of bottle aging before it approaches its peak.","['it', 'has', 'aromas', 'of', 'lime', 'clove', 'nutmeg', 'mint', 'menthol', 'and', 'flint', '.', 'hugely', 'concentrated', 'but', 'tightly', 'coiled', 'conveying', 'a', 'powerful', 'saline', 'impression', 'of', 'terroir', '.', 'very', 'dry', 'and', 'classic', 'and', 'explosive', 'on', 'the', 'aftertaste', 'this', 'grand', 'cru', 'will', 'need', 'a', 'good', 'decade', 'of', 'bottle', 'aging', 'before', 'it', 'approaches', 'its', 'peak', '.']","['ha', 'aroma', 'lime', 'clove', 'nutmeg', 'mint', 'menthol', 'flint', '.', 'hugely', 'concentrated', 'tightly', 'coiled', 'conveying', 'powerful', 'saline', 'impression', 'terroir', '.', 'dry', 'classic', 'explosive', 'aftertaste', 'grand', 'cru', 'need', 'good', 'decade', 'bottle', 'aging', 'approach', 'peak', '.']"
https://images.vivino.com/thumbs/XVG1p0QmRIylGuPQNAPGOA_pb_x600.png,"Bouchard Père & Fils
Montrachet Grand Cru Blanc 2013","['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.6,"[['Winery', 'Bouchard Père & Fils'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Puligny-Montrachet', 'Montrachet Grand Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Exquisite bouquet with a variety of aromas skilfully blended with a toasty note. Perfect harmony between power, smoothness and delicacy. The ""king of kings"". Very good ageing potential.']]", Bouchard Père & Fils,white, 13%,2013,$875,61.044%;,,11.2834%;,46.8272%;,61.044,,11.2834,46.8272,Bourgogne,"["" '100% Chardonnay'""]","Wine description, Exquisite bouquet with a variety of aromas skilfully blended with a toasty note. Perfect harmony between power, smoothness and delicacy. The ""king of kings"". Very good ageing potential.","['exquisite', 'bouquet', 'with', 'a', 'variety', 'of', 'aromas', 'skilfully', 'blended', 'with', 'a', 'toasty', 'note', '.', 'perfect', 'harmony', 'between', 'power', 'smoothness', 'and', 'delicacy', '.', 'the', 'king', 'of', 'kings', '.', 'very', 'good', 'ageing', 'potential', '.']","['exquisite', 'bouquet', 'variety', 'aroma', 'skilfully', 'blended', 'toasty', 'note', '.', 'perfect', 'harmony', 'power', 'smoothness', 'delicacy', '.', 'king', 'king', '.', 'good', 'ageing', 'potential', '.']"
https://images.vivino.com/thumbs/4yM6S5juRWGGsSkl5A1JDg_pb_x600.png,"Domaine Georges Vernay
Les Chaillées de L'Enfer Condrieu 2019","['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/17_hardcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.6,"[['Winery', 'Domaine Georges Vernay'], ['Grapes', '100% Viognier'], ['France', 'Rhone Valley', 'Northern Rhône', 'Condrieu'], ['Wine style', 'Northern Rhône Condrieu'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Pale white color. Its complex bouquet reveals notes of stone fruit, apricot. The mouth is very mineral with a slight saline effect, apricot flavors, peach vines and exotic fruits. The finish leaves a light and elegant bitterness.']]", Domaine Georges Vernay,white, 14.5%,2019,$187.01,69.8396%;,,20.5895%;,29.086%;,69.8396,,20.5895,29.086,Rhone Valley,"["" '100% Viognier'""]","Wine description, Pale white color. Its complex bouquet reveals notes of stone fruit, apricot. The mouth is very mineral with a slight saline effect, apricot flavors, peach vines and exotic fruits. The finish leaves a light and elegant bitterness.","['pale', 'white', 'color', '.', 'its', 'complex', 'bouquet', 'reveals', 'notes', 'of', 'stone', 'fruit', 'apricot', '.', 'the', 'mouth', 'is', 'very', 'mineral', 'with', 'a', 'slight', 'saline', 'effect', 'apricot', 'flavors', 'peach', 'vines', 'and', 'exotic', 'fruits', '.', 'the', 'finish', 'leaves', 'a', 'light', 'and', 'elegant', 'bitterness', '.']","['pale', 'white', 'color', '.', 'complex', 'bouquet', 'reveals', 'note', 'stone', 'fruit', 'apricot', '.', 'mouth', 'mineral', 'slight', 'saline', 'effect', 'apricot', 'flavor', 'peach', 'vine', 'exotic', 'fruit', '.', 'finish', 'leaf', 'light', 'elegant', 'bitterness', '.']"
https://images.vivino.com/thumbs/qVoGZzxFRiqYfqAGD1HxQQ_pb_x600.png,"M. Chapoutier
Ermitage l'Ermite Blanc 2015","['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/17_hardcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.5,"[['Winery', 'M. Chapoutier'], ['Grapes', '100% Marsanne'], ['France', 'Rhone Valley', 'Northern Rhône', 'Hermitage'], ['Wine style', 'Northern Rhône White'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Colour: bright straw yellow. Clear. ', 'Nose: complex aromas of vanilla, almonds, dried fruit and lime. ', 'A marked minerality (very typical of the soil). ', 'Palate: rich wine of great roundness. ', 'An elegant balance enhanced by a slight bitterness finish.']]", M. Chapoutier,white, 13%,2015,$730,59.7141%;,,24.9283%;,26.7347%;,59.7141,,24.9283,26.7347,Rhone Valley,"["" '100% Marsanne'""]","Wine description, Colour: bright straw yellow. Clear. , Nose: complex aromas of vanilla, almonds, dried fruit and lime. , A marked minerality (very typical of the soil). , Palate: rich wine of great roundness. , An elegant balance enhanced by a slight bitterness finish.","['colour', 'bright', 'straw', 'yellow', '.', 'clear', '.', 'nose', 'complex', 'aromas', 'of', 'vanilla', 'almonds', 'dried', 'fruit', 'and', 'lime', '.', 'a', 'marked', 'minerality', 'very', 'typical', 'of', 'the', 'soil', '.', 'palate', 'rich', 'wine', 'of', 'great', 'roundness', '.', 'an', 'elegant', 'balance', 'enhanced', 'by', 'a', 'slight', 'bitterness', 'finish', '.']","['colour', 'bright', 'straw', 'yellow', '.', 'clear', '.', 'nose', 'complex', 'aroma', 'vanilla', 'almond', 'dried', 'fruit', 'lime', '.', 'marked', 'minerality', 'typical', 'soil', '.', 'palate', 'rich', 'wine', 'great', 'roundness', '.', 'elegant', 'balance', 'enhanced', 'slight', 'bitterness', 'finish', '.']"
https://images.vivino.com/thumbs/BsYhhr_ETyGD43nivDaTHA_pb_x600.png,"Domaine des Comtes Lafon
Meursault-Porusots Premier Cru 2019","['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.5,"[['Winery', 'Domaine des Comtes Lafon'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Meursault', 'Meursault Premier Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'The 2013 Meursault 1er Cru Porusots has a lifted bouquet with flinty notes emerging with aeration, a neatly attired Porosuts, straitlaced and focused. The palate has a lot of tension on the entry, lime zest and orange sorbet notes lining the tensile finish that shows very good persistence. This is like the talented but quiet student who rarely puts up his or her hand: no need to show off, the quality is all there.']]", Domaine des Comtes Lafon,white, 14%,2019,$530.95,56.7418%;,,12.7673%;,50.2825%;,56.7418,,12.7673,50.2825,Bourgogne,"["" 'Chardonnay'""]","Wine description, The 2013 Meursault 1er Cru Porusots has a lifted bouquet with flinty notes emerging with aeration, a neatly attired Porosuts, straitlaced and focused. The palate has a lot of tension on the entry, lime zest and orange sorbet notes lining the tensile finish that shows very good persistence. This is like the talented but quiet student who rarely puts up his or her hand: no need to show off, the quality is all there.","['the', '2013', 'meursault', '1er', 'cru', 'porusots', 'has', 'a', 'lifted', 'bouquet', 'with', 'flinty', 'notes', 'emerging', 'with', 'aeration', 'a', 'neatly', 'attired', 'porosuts', 'straitlaced', 'and', 'focused', '.', 'the', 'palate', 'has', 'a', 'lot', 'of', 'tension', 'on', 'the', 'entry', 'lime', 'zest', 'and', 'orange', 'sorbet', 'notes', 'lining', 'the', 'tensile', 'finish', 'that', 'shows', 'very', 'good', 'persistence', '.', 'this', 'is', 'like', 'the', 'talented', 'but', 'quiet', 'student', 'who', 'rarely', 'puts', 'up', 'his', 'or', 'her', 'hand', 'no', 'need', 'to', 'show', 'off', 'the', 'quality', 'is', 'all', 'there', '.']","['2013', 'meursault', '1er', 'cru', 'porusots', 'ha', 'lifted', 'bouquet', 'flinty', 'note', 'emerging', 'aeration', 'neatly', 'attired', 'porosuts', 'straitlaced', 'focused', '.', 'palate', 'ha', 'lot', 'tension', 'entry', 'lime', 'zest', 'orange', 'sorbet', 'note', 'lining', 'tensile', 'finish', 'show', 'good', 'persistence', '.', 'like', 'talented', 'quiet', 'student', 'rarely', 'put', 'hand', 'need', 'show', 'quality', '.']"
https://images.vivino.com/thumbs/8UJCVdBiRTKm9LMYcZHAsQ_pb_x600.png,"Louis Latour
Corton-Charlemagne Grand Cru 2019","['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.5,"[['Winery', 'Louis Latour'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Corton Grand Cru', 'Corton-Charlemagne Grand Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It is beautiful yellow in colour with light golden tints. Powerful aromas of fresh almond emerge accompanied by nice mellow oaky notes. It is an ample wine with good length.']]", Louis Latour,white, 14%,2019,$309.95,62.7514%;,,8.30625%;,47.1261%;,62.7514,,8.30625,47.1261,Bourgogne,"["" '100% Chardonnay'""]","Wine description, It is beautiful yellow in colour with light golden tints. Powerful aromas of fresh almond emerge accompanied by nice mellow oaky notes. It is an ample wine with good length.","['it', 'is', 'beautiful', 'yellow', 'in', 'colour', 'with', 'light', 'golden', 'tints', '.', 'powerful', 'aromas', 'of', 'fresh', 'almond', 'emerge', 'accompanied', 'by', 'nice', 'mellow', 'oaky', 'notes', '.', 'it', 'is', 'an', 'ample', 'wine', 'with', 'good', 'length', '.']","['beautiful', 'yellow', 'colour', 'light', 'golden', 'tint', '.', 'powerful', 'aroma', 'fresh', 'almond', 'emerge', 'accompanied', 'nice', 'mellow', 'oaky', 'note', '.', 'ample', 'wine', 'good', 'length', '.']"
https://images.vivino.com/thumbs/Fk62hC1ARGyFuriaO4ZtWA_pb_x600.png,"Domaine Marc Morey & Fils
Chassagne-Montrachet 1er Cru 'Les Vergers' 2019","['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.5,"[['Winery', 'Domaine Marc Morey & Fils'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Chassagne-Montrachet', 'Chassagne-Montrachet Premier Cru', ""Chassagne-Montrachet 1er Cru 'Les Vergers'""], ['Wine style', 'Burgundy Côte de Beaune White'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Bold and robust wine, full-bodied with aromas of dried fruit; mineral and harmonious.']]", Domaine Marc Morey & Fils,white, Contains sulfites,2019,$136.49,62.002%;,,7.94528%;,51.6424%;,62.002,,7.94528,51.6424,Bourgogne,"["" '100% Chardonnay'""]","Wine description, Bold and robust wine, full-bodied with aromas of dried fruit; mineral and harmonious.","['bold', 'and', 'robust', 'wine', 'fullbodied', 'with', 'aromas', 'of', 'dried', 'fruit', 'mineral', 'and', 'harmonious', '.']","['bold', 'robust', 'wine', 'fullbodied', 'aroma', 'dried', 'fruit', 'mineral', 'harmonious', '.']"
https://images.vivino.com/thumbs/K3N0EZYBQeWunDuzNC0Dug_pb_x600.png,"M. Chapoutier
Ermitage de l'Orée 2009","['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/17_hardcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.5,"[['Winery', 'M. Chapoutier'], ['Grapes', '100% Marsanne'], ['France', 'Rhone Valley', 'Northern Rhône', 'Hermitage'], ['Wine style', 'Northern Rhône White'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Colour: Brilliant and golden.', 'Nose: Mineral, white fleshed fruits, dried apricot, slight musk scent.', 'Mouth: Well-balanced, fruity, apple compote, acidity contributing to a pleasantly fresh taste. An agreeable vanilla touch to woody notes.']]", M. Chapoutier,white, 14.5%,2009,$393.74,56.0011%;,,24.07%;,27.1535%;,56.0011,,24.07,27.1535,Rhone Valley,"["" '100% Marsanne'""]","Wine description, Colour: Brilliant and golden., Nose: Mineral, white fleshed fruits, dried apricot, slight musk scent., Mouth: Well-balanced, fruity, apple compote, acidity contributing to a pleasantly fresh taste. An agreeable vanilla touch to woody notes.","['colour', 'brilliant', 'and', 'golden', '.', 'nose', 'mineral', 'white', 'fleshed', 'fruits', 'dried', 'apricot', 'slight', 'musk', 'scent', '.', 'mouth', 'wellbalanced', 'fruity', 'apple', 'compote', 'acidity', 'contributing', 'to', 'a', 'pleasantly', 'fresh', 'taste', '.', 'an', 'agreeable', 'vanilla', 'touch', 'to', 'woody', 'notes', '.']","['colour', 'brilliant', 'golden', '.', 'nose', 'mineral', 'white', 'fleshed', 'fruit', 'dried', 'apricot', 'slight', 'musk', 'scent', '.', 'mouth', 'wellbalanced', 'fruity', 'apple', 'compote', 'acidity', 'contributing', 'pleasantly', 'fresh', 'taste', '.', 'agreeable', 'vanilla', 'touch', 'woody', 'note', '.']"
https://images.vivino.com/thumbs/aLNwnjBITTG9-cAzFA8xCw_pb_x600.png,"Clos de la Chapelle
Corton Charlemagne Grand Cru 2020","['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.5,"[['Winery', 'Clos de la Chapelle'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Corton Grand Cru', 'Corton-Charlemagne Grand Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Allergens', 'Contains sulfites'], ['Wine description', 'A beautiful golden color leads to exotic aromas of citrus, pear and peach. The full rich body possesses a stony minerality that leads to a very long finish.']]", Clos de la Chapelle,white, Contains sulfites,2020,$211.04,54.0949%;,,5.57905%;,49.5361%;,54.0949,,5.57905,49.5361,Bourgogne,"["" '100% Chardonnay'""]","Wine description, A beautiful golden color leads to exotic aromas of citrus, pear and peach. The full rich body possesses a stony minerality that leads to a very long finish.","['a', 'beautiful', 'golden', 'color', 'leads', 'to', 'exotic', 'aromas', 'of', 'citrus', 'pear', 'and', 'peach', '.', 'the', 'full', 'rich', 'body', 'possesses', 'a', 'stony', 'minerality', 'that', 'leads', 'to', 'a', 'very', 'long', 'finish', '.']","['beautiful', 'golden', 'color', 'lead', 'exotic', 'aroma', 'citrus', 'pear', 'peach', '.', 'full', 'rich', 'body', 'posse', 'stony', 'minerality', 'lead', 'long', 'finish', '.']"
https://images.vivino.com/thumbs/e8iQmynXSRq_uYHKMdPMlQ_pb_x600.png,"M. Chapoutier
Ermitage Le Méal Blanc 2009","['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/17_hardcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.5,"[['Winery', 'M. Chapoutier'], ['Grapes', 'Marsanne'], ['France', 'Rhone Valley', 'Northern Rhône', 'Hermitage'], ['Wine style', 'Northern Rhône White'], ['Alcohol content', '15.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Colour: Brilliant and golden yellow.', 'Nose: Mineral, white fleshed fruits, dried apricot, slight musk scent.', 'Mouth: Well-balanced, fruity, apple sauce, acidity contributing to a pleasantly fresh taste. An agreeable vanilla touch to woody notes.']]", M. Chapoutier,white, 15.5%,2009,$269.99,61.6747%;,,25.3053%;,27.1963%;,61.6747,,25.3053,27.1963,Rhone Valley,"["" 'Marsanne'""]","Wine description, Colour: Brilliant and golden yellow., Nose: Mineral, white fleshed fruits, dried apricot, slight musk scent., Mouth: Well-balanced, fruity, apple sauce, acidity contributing to a pleasantly fresh taste. An agreeable vanilla touch to woody notes.","['colour', 'brilliant', 'and', 'golden', 'yellow', '.', 'nose', 'mineral', 'white', 'fleshed', 'fruits', 'dried', 'apricot', 'slight', 'musk', 'scent', '.', 'mouth', 'wellbalanced', 'fruity', 'apple', 'sauce', 'acidity', 'contributing', 'to', 'a', 'pleasantly', 'fresh', 'taste', '.', 'an', 'agreeable', 'vanilla', 'touch', 'to', 'woody', 'notes', '.']","['colour', 'brilliant', 'golden', 'yellow', '.', 'nose', 'mineral', 'white', 'fleshed', 'fruit', 'dried', 'apricot', 'slight', 'musk', 'scent', '.', 'mouth', 'wellbalanced', 'fruity', 'apple', 'sauce', 'acidity', 'contributing', 'pleasantly', 'fresh', 'taste', '.', 'agreeable', 'vanilla', 'touch', 'woody', 'note', '.']"
https://images.vivino.com/thumbs/7TJBDjf0SDGZrskS63U9yQ_pb_x600.png,"Louis Jadot
Bienvenues-Bâtard-Montrachet Grand Cru 2019","['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.5,"[['Winery', 'Louis Jadot'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Puligny-Montrachet', 'Bienvenues-Bâtard-Montrachet Grand Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It has a full bodied wine, rich and powerful, with intense flavor, great structure and very long finish. It is more elegant with a very good balance between acidity and mellowness. Astonishing aromas from fruits to flowers, mushrooms and spices.']]", Louis Jadot,white, Contains sulfites,2019,$940,66.5677%;,,7.41858%;,47.2649%;,66.5677,,7.41858,47.2649,Bourgogne,"["" 'Chardonnay'""]","Wine description, It has a full bodied wine, rich and powerful, with intense flavor, great structure and very long finish. It is more elegant with a very good balance between acidity and mellowness. Astonishing aromas from fruits to flowers, mushrooms and spices.","['it', 'has', 'a', 'full', 'bodied', 'wine', 'rich', 'and', 'powerful', 'with', 'intense', 'flavor', 'great', 'structure', 'and', 'very', 'long', 'finish', '.', 'it', 'is', 'more', 'elegant', 'with', 'a', 'very', 'good', 'balance', 'between', 'acidity', 'and', 'mellowness', '.', 'astonishing', 'aromas', 'from', 'fruits', 'to', 'flowers', 'mushrooms', 'and', 'spices', '.']","['ha', 'full', 'bodied', 'wine', 'rich', 'powerful', 'intense', 'flavor', 'great', 'structure', 'long', 'finish', '.', 'elegant', 'good', 'balance', 'acidity', 'mellowness', '.', 'astonishing', 'aroma', 'fruit', 'flower', 'mushroom', 'spice', '.']"
https://images.vivino.com/thumbs/iTUKBvLdSSm_tqI9SLl2-g_pb_x600.png,"Joseph Drouhin
Bâtard-Montrachet Grand Cru 2019","['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.5,"[['Winery', 'Joseph Drouhin'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Puligny-Montrachet', 'Bâtard-Montrachet Grand Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'The golden colour has bright reflections. After some aeration, the aromas reveal their rich intensity: grilled bread, almond, honey, exotic wood.']]", Joseph Drouhin,white, 13%,2019,$699.97,65.6862%;,,35.7638%;,48.2915%;,65.6862,,35.7638,48.2915,Bourgogne,"["" 'Chardonnay'""]","Wine description, The golden colour has bright reflections. After some aeration, the aromas reveal their rich intensity: grilled bread, almond, honey, exotic wood.","['the', 'golden', 'colour', 'has', 'bright', 'reflections', '.', 'after', 'some', 'aeration', 'the', 'aromas', 'reveal', 'their', 'rich', 'intensity', 'grilled', 'bread', 'almond', 'honey', 'exotic', 'wood', '.']","['golden', 'colour', 'ha', 'bright', 'reflection', '.', 'aeration', 'aroma', 'reveal', 'rich', 'intensity', 'grilled', 'bread', 'almond', 'honey', 'exotic', 'wood', '.']"
