,wine_image,name,year,price,bodyPercent,Sugar,Acidic,compareFoods,rating,about_wine,Winery,Type,Grape_Type,Alcohol
1903,https://images.vivino.com/thumbs/9gHTyjuMRQe1Bx8Ki48a6Q_150x200.jpg,"Pierre Bourée Fils
Corton-Charlemagne Grand Cru 2019",2019,$352.99,55%;,17.5%;,42.5%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.3,"[['Winery', 'Pierre Bourée Fils'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Corton Grand Cru', 'Corton-Charlemagne Grand Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Allergens', 'Contains sulfites']]", Pierre Bourée Fils,white,"[' Chardonnay', ' ']", Contains sulfites
1904,https://images.vivino.com/thumbs/bvyZdoVDSzu-wl_SXv-Bhw_pb_x600.png,"Olivier Leflaive
Puligny-Montrachet 2020",2020,$112.88,60.0959%;,5.05272%;,52.9278%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.3,"[['Winery', 'Olivier Leflaive'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Puligny-Montrachet'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Aromas with notes of citrus, beautiful generality and toasted scents. The mouth is elegant and tonic with a very long persistence.']]", Olivier Leflaive,white,"[' 100% Chardonnay', ' ']", 13%
1905,https://images.vivino.com/thumbs/-EWagW8VTmCBguOMCRFfSg_pb_x600.png,"Vincent Dauvissat
Chablis 1er Cru 'Montée de Tonnerre' 2019",2019,$432,46.963%;,0%;,65.75%;,"['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png']",4.3,"[['Winery', 'Vincent Dauvissat'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Chablis', 'Chablis Premier Cru', ""Chablis 1er Cru 'Montee de Tonnerre'""], ['Wine style', 'Burgundy Chablis'], ['Allergens', 'Contains sulfites']]", Vincent Dauvissat,white,"[' Chardonnay', ' ']", Contains sulfites
1906,https://images.vivino.com/thumbs/MgwYi2fJS6GcdW4jTQ4zXg_pb_x600.png,"Château La Mission Haut-Brion
Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2018",2018,$955.55,64.6731%;,20.4932%;,42.0325%;,"['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/19_vegetarian_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/27_appetizers-snacks_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/28_leanfish_932x810.png']",4.3,"[['Winery', 'Château La Mission Haut-Brion'], ['Grapes', 'Sauvignon Blanc, Sémillon'], ['France', 'Bordeaux', 'Graves', 'Pessac-Léognan'], ['Wine style', 'Bordeaux White'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites']]", Château La Mission Haut-Brion,white,"[' Sauvignon Blanc', ' Sémillon', ' ']", 14.5%
1907,https://images.vivino.com/thumbs/Ql29HsPzQgqcaMLkYKm1tQ_pb_x600.png,"Domaine Jacques Prieur
Meursault-Perrieres 1er Cru 2018",2018,$353.85,69.0289%;,14.9276%;,48.1331%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.3,"[['Winery', 'Domaine Jacques Prieur'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Meursault', 'Meursault Premier Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Fine and elegant with anise and spicy notes evolving with aeration into toasted notes of candied fruit candied orange and marzipan.']]", Domaine Jacques Prieur,white,"[' Chardonnay', ' ']", 13%
1908,https://images.vivino.com/thumbs/qpzPqqySSQ-SI1xHAVwxyw_pb_x600.png,"Francois Villard
Condrieu Le Grand Vallon 2020",2020,$72.80,75.7323%;,22.9006%;,22.7625%;,"['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/17_hardcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.3,"[['Winery', 'Francois Villard'], ['Grapes', 'Viognier'], ['France', 'Rhone Valley', 'Northern Rhône', 'Condrieu'], ['Wine style', 'Northern Rhône Condrieu'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It is lemon gold coloured, the nose shows a complex mixture of apricot, oak spices and hints of honey. The palate is very full and oily textured, with great depth and weight of fruit leading to a powerful finish.']]", Francois Villard,white,"[' Viognier', ' ']", 13.5%
1909,https://images.vivino.com/thumbs/MgwYi2fJS6GcdW4jTQ4zXg_pb_x600.png,"Château La Mission Haut-Brion
Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2017",2017,$863.70,64.6731%;,20.4932%;,42.0325%;,"['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/19_vegetarian_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/27_appetizers-snacks_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/28_leanfish_932x810.png']",4.3,"[['Winery', 'Château La Mission Haut-Brion'], ['Grapes', 'Sauvignon Blanc, Sémillon'], ['France', 'Bordeaux', 'Graves', 'Pessac-Léognan'], ['Wine style', 'Bordeaux White'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites']]", Château La Mission Haut-Brion,white,"[' Sauvignon Blanc', ' Sémillon', ' ']", 14.5%
1910,https://images.vivino.com/thumbs/eYnQT1uISbuvNXZi_VRgXA_pb_x600.png,"Louis Jadot
Meursault-Blagny Premier Cru 2020",2020,$171.15,62.0661%;,14.0884%;,47.5072%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.3,"[['Winery', 'Louis Jadot'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Meursault', 'Meursault Premier Cru', ""Meursault 1er Cru 'Blagny'""], ['Wine style', 'Burgundy Côte de Beaune White'], ['Allergens', 'Contains sulfites'], ['Wine description', 'It has a rich full-bodied wine, traditionally vinified in oak to yield a well structured cuvée which balances firmness with ripe fruit flavours. Notes of oak and vanilla in the bouquet are confirmed on the palate and carry into a sustained finish.']]", Louis Jadot,white,"[' Chardonnay', ' ']", Contains sulfites
1911,https://images.vivino.com/thumbs/oIEEHLtPQgidLfcJEoYalg_pb_x600.png,"Bonneau du Martray
Corton-Charlemagne Grand Cru 1998",1998,$720,61.6275%;,8.25451%;,50.7698%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.3,"[['Winery', 'Bonneau du Martray'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Corton Grand Cru', 'Corton-Charlemagne Grand Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork']]", Bonneau du Martray,white,"[' 100% Chardonnay', ' ']", 13%
1912,https://images.vivino.com/thumbs/MgwYi2fJS6GcdW4jTQ4zXg_pb_x600.png,"Château La Mission Haut-Brion
Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2012",2012,$921.28,64.6731%;,20.4932%;,42.0325%;,"['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/19_vegetarian_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/27_appetizers-snacks_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/28_leanfish_932x810.png']",4.3,"[['Winery', 'Château La Mission Haut-Brion'], ['Grapes', 'Sauvignon Blanc, Sémillon'], ['France', 'Bordeaux', 'Graves', 'Pessac-Léognan'], ['Wine style', 'Bordeaux White'], ['Alcohol content', '14.5%'], ['Allergens', 'Contains sulfites']]", Château La Mission Haut-Brion,white,"[' Sauvignon Blanc', ' Sémillon', ' ']", 14.5%
1913,https://images.vivino.com/thumbs/oIEEHLtPQgidLfcJEoYalg_pb_x600.png,"Bonneau du Martray
Corton-Charlemagne Grand Cru 1999",1999,$720,61.6275%;,8.25451%;,50.7698%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.3,"[['Winery', 'Bonneau du Martray'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Corton Grand Cru', 'Corton-Charlemagne Grand Cru'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites']]", Bonneau du Martray,white,"[' 100% Chardonnay', ' ']", 13%
1914,https://images.vivino.com/thumbs/y8UxvZzlSzWNYz--upBYsA_pb_x600.png,"Joseph Drouhin
Puligny-Montrachet 2020",2020,$184.65,59.0005%;,7.68011%;,48.2236%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.3,"[['Winery', 'Joseph Drouhin'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Puligny-Montrachet'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens'], ['Bottle closure', 'Cork'], ['Wine description', 'The colour is pure and bright, with light glints of white gold. The aromas evoke trees in bloom and white flesh fruit, like white peaches. With age, the aromas evolve towards almond and lightly grilled dried fruit. On the palate, there is a sensation of fresh silkiness.']]", Joseph Drouhin,white,"[' 100% Chardonnay', ' ']", 13.5%
1915,https://images.vivino.com/thumbs/EAMadAFvQE6uR6XKvZaRHQ_pb_x600.png,"Cos d'Estournel
Cos d'Estournel Blanc 2018",2018,$179.99,62.0844%;,17.5443%;,43.3128%;,"['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/19_vegetarian_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/27_appetizers-snacks_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/28_leanfish_932x810.png']",4.3,"[['Winery', ""Cos d'Estournel""], ['Grapes', '100% Sauvignon Blanc'], ['France', 'Bordeaux'], ['Wine style', 'Bordeaux White'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens'], ['Wine description', 'The power of the elements. Unique in character, Cos d’Estournel Blanc evokes the coolness of sea spray and salty sea winds whipping one’s face while also conjuring the warmth and richness of the land. A generous, lively wine, it brings to mind a slice of bread spread thickly with quince jam, a sun-drenched stall of autumn fruit or sudden recollections of the sweetest summer moments.']]"," ""Cos dEstournel""",white,"[' 100% Sauvignon Blanc', ' ']", 13%
1916,https://images.vivino.com/thumbs/ALuSPSHTRNOAFHqPjBZQIg_pb_x600.png,"Château de Meursault
Chardonnay Bourgogne Terroir d’exception 2019",2019,$119.99,66.5461%;,5.3135%;,46.9305%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.3,"[['Winery', 'Château de Meursault'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne'], ['Wine style', 'Burgundy White'], ['Allergens', 'Contains sulfites']]", Château de Meursault,white,"[' Chardonnay', ' ']", Contains sulfites
1917,https://images.vivino.com/thumbs/nRTxzVmZT2KGJ8ehpe77xQ_pb_x600.png,"Régnard
Grand Régnard Chablis 2021",2021,$73.33,41.1114%;,1.90257%;,66.2454%;,"['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png']",4.3,"[['Winery', 'Régnard'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Chablis'], ['Wine style', 'Burgundy Chablis'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork'], ['Wine description', 'Bright, pale-straw accented with green reflections. On the nose it is elegant and fresh with notes of green apples, lemon and apricot,it has a notable intense aroma. On the palate it is rich, rounded and mellow. There are ample ripe lemony fruit and white peach flavours.']]", Régnard,white,"[' 100% Chardonnay', ' ']", 13.5%
1918,https://images.vivino.com/thumbs/nRTxzVmZT2KGJ8ehpe77xQ_pb_x600.png,"Régnard
Grand Régnard Chablis 2022",2022,$68.90,41.1114%;,1.90257%;,66.2454%;,"['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png']",4.3,"[['Winery', 'Régnard'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Chablis'], ['Wine style', 'Burgundy Chablis'], ['Alcohol content', '12.5%'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Bright, pale-straw accented with green reflections. On the nose it is elegant and fresh with notes of green apples, lemon and apricot,it has a notable intense aroma. On the palate it is rich, rounded and mellow. There are ample ripe lemony fruit and white peach flavours.']]", Régnard,white,"[' Chardonnay', ' ']", 12.5%
1919,https://images.vivino.com/thumbs/lS9pfplCQ0GTm3bA6TqY7A_pb_x600.png,"Prosper Maufoux
Meursault 1er Cru 'La Pièce Sous Le Bois' 2019",2019,$173.29,60.1262%;,16.5386%;,40.5059%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.2,"[['Winery', 'Prosper Maufoux'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Meursault', 'Meursault Premier Cru', ""Meursault 1er Cru 'La pièce sous le Bois'""], ['Wine style', 'Burgundy Côte de Beaune White'], ['Alcohol content', '14%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork']]", Prosper Maufoux,white,"[' Chardonnay', ' ']", 14%
1920,https://images.vivino.com/thumbs/7nFN7cEgTE2nLc-KPwhoxw_pb_x600.png,"Julien Brocard
Les Vaudevey Chablis Premier Cru 2022",2022,$61.20,47.7089%;,4.42488%;,68.3434%;,"['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png']",4.2,"[['Winery', 'Julien Brocard'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Chablis', 'Chablis Premier Cru'], ['Wine style', 'Burgundy Chablis'], ['Allergens', 'Contains sulfites']]", Julien Brocard,white,"[' Chardonnay', ' ']", Contains sulfites
1921,https://images.vivino.com/thumbs/p0VxdLDWRPq3WG1vUqNa9w_pb_x600.png,"Domaine Saumaize-Michelin
Ampelopsis Pouilly-Fuissé 2020",2020,$83.30,35.736%;,5.45808%;,38.5093%;,"['https://images.vivino.com/backgrounds/foods/thumbs/19_vegetarian_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.2,"[['Winery', 'Domaine Saumaize-Michelin'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Mâconnais', 'Pouilly-Fuissé'], ['Wine style', 'Burgundy Mâconnais White'], ['Allergens', 'Contains sulfites']]", Domaine Saumaize-Michelin,white,"[' Chardonnay', ' ']", Contains sulfites
1922,https://images.vivino.com/thumbs/jToxAXejRAaw_S6b7Lpg-A_pb_x600.png,"Olivier Leflaive
Pernand-Vergelesses 2021",2021,$86.09,62.667%;,2.25993%;,48.7247%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.2,"[['Winery', 'Olivier Leflaive'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Pernand-Vergelesses'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Allergens', 'Contains sulfites'], ['Wine description', 'Aromas of hawthorn, acacia that advertise with time amber and honey, spices. Bright mouth, harmonious and pleasant.']]", Olivier Leflaive,white,"[' Chardonnay', ' ']", Contains sulfites
1923,https://images.vivino.com/thumbs/-aAIilFMTSGdlGEbE4TL8Q_pb_x600.png,"Domaine du Roc des Boutires
Aux Chailloux Pouilly-Fuissé 2022",2022,$96.90,36.7953%;,0%;,41.4705%;,"['https://images.vivino.com/backgrounds/foods/thumbs/19_vegetarian_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.2,"[['Winery', 'Domaine du Roc des Boutires'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Mâconnais', 'Pouilly-Fuissé'], ['Wine style', 'Burgundy Mâconnais White'], ['Allergens', 'Contains sulfites']]", Domaine du Roc des Boutires,white,"[' Chardonnay', ' ']", Contains sulfites
1924,https://images.vivino.com/thumbs/Pakt6g07RWO52DhxDuPBIA_pb_x600.png,"Château de Chamirey
Mercurey 'En Pierrelet' Blanc 2020",2020,$71.45,42.9319%;,2.25851%;,38.8529%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.2,"[['Winery', 'Château de Chamirey'], ['Grapes', '100% Chardonnay'], ['France', 'Bourgogne', 'Côte Chalonnaise', 'Mercurey'], ['Wine style', 'Burgundy Côte Chalonnaise White'], ['Alcohol content', '13.5%'], ['Allergens', 'Contains sulfites'], ['Bottle closure', 'Cork'], ['Wine description', 'The wine is showing a pretty yellow gold colour with green tints. The nose develops floral and citrus aromas (lime) with slight vanilla and peppery notes. On the palate we find easily the minerality and salty expression of this special climat.']]", Château de Chamirey,white,"[' 100% Chardonnay', ' ']", 13.5%
1925,https://images.vivino.com/thumbs/sc-22PXLQNmPBVcnl1cnkQ_pb_x600.png,"Château Lynch-Bages
Blanc de Lynch-Bages 2019",2019,$104.99,61.15%;,14.6962%;,42.2119%;,"['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/19_vegetarian_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/27_appetizers-snacks_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/28_leanfish_932x810.png']",4.2,"[['Winery', 'Château Lynch-Bages'], ['Grapes', 'Sauvignon Blanc'], ['France', 'Bordeaux'], ['Wine style', 'Bordeaux White'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens']]", Château Lynch-Bages,white,"[' Sauvignon Blanc', ' ']", 13%
1926,https://images.vivino.com/thumbs/L75S8EpJR461Hx7mncHaxw_pb_x600.png,"Château Haut-Brion
La Clarté de Haut-Brion Pessac-Léognan Blanc (Les Plantiers du Haut-Brion) 2020",2020,$167.67,63.4784%;,16.6706%;,41.3362%;,"['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/19_vegetarian_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/20_chicken_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/27_appetizers-snacks_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/28_leanfish_932x810.png']",4.2,"[['Winery', 'Château Haut-Brion'], ['Grapes', '100% Sauvignon Blanc'], ['France', 'Bordeaux', 'Graves', 'Pessac-Léognan'], ['Wine style', 'Bordeaux White'], ['Alcohol content', '13%'], ['Allergens', 'Contains sulfites, egg allergens, milk allergens'], ['Bottle closure', 'Cork'], ['Wine description', 'This is a very attractive wine with hints of citrus. The palate is full bodied with a fine balance between alcohol and acidity.']]", Château Haut-Brion,white,"[' 100% Sauvignon Blanc', ' ']", 13%
1927,https://images.vivino.com/thumbs/Eu17lHcoSjG4GoPvXQC4Ug_pb_x600.png,"Christian Moreau Pere & Fils
Chablis 1er Cru 'Vaillon' Cuvée 2022",2022,$79.89,42.6594%;,3.52073%;,67.0629%;,"['https://images.vivino.com/backgrounds/foods/thumbs/10_pork_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png']",4.2,"[['Winery', 'Christian Moreau Pere & Fils'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Chablis', 'Chablis Premier Cru', ""Chablis 1er Cru 'Vaillons'""], ['Wine style', 'Burgundy Chablis'], ['Allergens', 'Contains sulfites']]", Christian Moreau Pere & Fils,white,"[' Chardonnay', ' ']", Contains sulfites
1928,https://images.vivino.com/thumbs/vPYabzwvT8SGeUdy-ZNeAw_pb_x600.png,"Domaine Nicolas Delfaud
Le Bien Heureux Mâcon-Verzé 2022",2022,$37.14,53.2967%;,4.00584%;,37.5093%;,"['https://images.vivino.com/backgrounds/foods/thumbs/19_vegetarian_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.2,"[['Winery', 'Domaine Nicolas Delfaud'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Mâconnais', 'Mâcon', 'Mâcon-Verzé'], ['Wine style', 'Burgundy Mâconnais White'], ['Allergens', 'Contains sulfites']]", Domaine Nicolas Delfaud,white,"[' Chardonnay', ' ']", Contains sulfites
1929,https://images.vivino.com/thumbs/ncZc0RYmQHiMRf7BLkHmcA_pb_x600.png,"Yves Boyer-Martenot
Meursault 'Les Tillets' 2021",2021,$129.42,66.0977%;,10.0707%;,49.783%;,"['https://images.vivino.com/backgrounds/foods/thumbs/13_shellfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/5_pasta_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/12_richfish_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/35_softcheese_932x810.png', 'https://images.vivino.com/backgrounds/foods/thumbs/41_curedmeat_932x810.png']",4.2,"[['Winery', 'Yves Boyer-Martenot'], ['Grapes', 'Chardonnay'], ['France', 'Bourgogne', 'Côte de Beaune', 'Meursault'], ['Wine style', 'Burgundy Côte de Beaune White'], ['Allergens', 'Contains sulfites']]", Yves Boyer-Martenot,white,"[' Chardonnay', ' ']", Contains sulfites
